ticker,asset_class,currency,factor,factor_label,direction,magnitude,sensitivity_level,raw_value,value_basis,sign_positive_meaning,sign_negative_meaning,structural_tags,evidence_metrics
XLU,etf,USD,stress_response,Stress-period average return,negative,0.002025,medium,-0.002025,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|usd_exposure,avg_stress_ret_krw=-0.002025
XLV,etf,USD,market_beta_sp500,S&P500 beta,positive,0.782178,medium,0.782178,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|usd_exposure,beta_sp500_1y_krw=0.782178
XLV,etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.757529,medium,0.757529,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.757529
XLV,etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.739868,high,0.739868,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|usd_exposure,corr_sp500_60d_krw=0.739868
XLV,etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.362264,medium,-0.362264,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|usd_exposure,corr_kospi200_60d_krw=-0.362264
XLV,etf,USD,stress_response,Stress-period average return,negative,0.001158,low,-0.001158,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|usd_exposure,avg_stress_ret_krw=-0.001158
XOM,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.918331,medium,0.918331,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,usd_exposure,beta_sp500_1y_krw=0.918331
XOM,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.994039,medium,0.994039,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,usd_exposure,downside_beta_sp500_1y_krw=0.994039
XOM,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,neutral,0.017011,low,0.017011,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,usd_exposure,corr_sp500_60d_krw=0.017011
XOM,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.357067,medium,-0.357067,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,usd_exposure,corr_kospi200_60d_krw=-0.357067
XOM,us_stock,USD,stress_response,Stress-period average return,negative,0.001613,medium,-0.001613,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,usd_exposure,avg_stress_ret_krw=-0.001613
XRP-USD,crypto,USD,market_beta_sp500,S&P500 beta,positive,0.9737,medium,0.9737,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,usd_exposure,beta_sp500_1y_krw=0.9737
XRP-USD,crypto,USD,downside_beta_sp500,S&P500 downside beta,positive,1.031101,high,1.031101,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,usd_exposure,downside_beta_sp500_1y_krw=1.031101
XRP-USD,crypto,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.624147,high,0.624147,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,usd_exposure,corr_sp500_60d_krw=0.624147
XRP-USD,crypto,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.199759,low,-0.199759,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,usd_exposure,corr_kospi200_60d_krw=-0.199759
XRP-USD,crypto,USD,stress_response,Stress-period average return,positive,0.004639,high,0.004639,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,usd_exposure,avg_stress_ret_krw=0.004639
